id,completed,agents,randomJumpChance,learningRate,discountFactor,epsilon,moves,falls,jumps,time,totalTime
541,1,525,0.01,0.05,0.1,0.1,24,4058,35155,119.192,61335.8
541,1,525,0.01,0.05,0.1,0.1,22,6361,55413,189.324,95800.4
541,1,525,0.01,0.05,0.1,0.1,22,5218,48732,164.134,83421.5
541,1,525,0.01,0.05,0.1,0.1,23,5406,49402,166.288,84479.6
542,1,525,0.01,0.05,0.1,0.15,21,15701,117114,423.612,210930
542,1,525,0.01,0.05,0.1,0.15,23,6292,51596,183.916,93140.8
542,1,525,0.01,0.05,0.1,0.15,22,5604,45379,160.729,81744.7
542,1,525,0.01,0.05,0.1,0.15,22,7957,57667,208.488,105215
543,1,525,0.01,0.05,0.2,0.05,23,4870,47033,152.983,77940.8
543,1,525,0.01,0.05,0.2,0.05,23,4935,51220,168.842,85732.1
543,1,525,0.01,0.05,0.2,0.05,22,4039,38593,131.432,67353.7
543,1,525,0.01,0.05,0.2,0.05,22,3974,30334,98.8341,51335.5
544,1,525,0.01,0.05,0.2,0.1,22,5972,54675,184.416,93388.9
544,1,525,0.01,0.05,0.2,0.1,24,6133,54988,189.257,95768
544,1,525,0.01,0.05,0.2,0.1,21,5044,45799,161.914,82331.1
544,1,525,0.01,0.05,0.2,0.1,24,3159,30898,105.08,54405.5
545,1,525,0.01,0.05,0.2,0.15,22,6882,52012,184.45,93401.1
545,1,525,0.01,0.05,0.2,0.15,23,4460,38493,135.088,69147.4
545,1,525,0.01,0.05,0.2,0.15,24,9913,58129,212.21,107045
545,1,525,0.01,0.05,0.2,0.15,24,4754,41087,144.269,73662
546,1,525,0.01,0.05,0.3,0.05,25,2672,29445,98.1995,51031.3
546,1,525,0.01,0.05,0.3,0.05,24,5262,38091,121.046,62250.7
546,1,525,0.01,0.05,0.3,0.05,22,5301,54906,178.156,90314.3
546,1,525,0.01,0.05,0.3,0.05,23,6021,64219,208.838,105388
547,1,525,0.01,0.05,0.3,0.1,22,5070,46882,161.18,81966.9
547,1,525,0.01,0.05,0.3,0.1,24,3068,31021,103.21,53490.4
547,1,525,0.01,0.05,0.3,0.1,24,3887,38002,132.15,67701.9
547,1,525,0.01,0.05,0.3,0.1,25,3731,37282,122.516,62970.5
548,1,525,0.01,0.05,0.3,0.15,23,6172,49532,178.49,90475.6
548,1,525,0.01,0.05,0.3,0.15,21,6139,44540,163.934,83325.1
548,1,525,0.01,0.05,0.3,0.15,21,5861,47507,169.793,86203
548,1,525,0.01,0.05,0.3,0.15,21,6430,51877,181.044,91732.8
549,1,525,0.01,0.1,0.1,0.05,22,6811,69445,218.954,110361
549,1,525,0.01,0.1,0.1,0.05,23,4885,47142,161.68,82219
549,1,525,0.01,0.1,0.1,0.05,25,4842,37780,118.257,60877.3
549,1,525,0.01,0.1,0.1,0.05,24,5200,54180,180.994,91708.1
550,1,525,0.01,0.1,0.1,0.1,22,4777,45650,154.385,78628.1
550,1,525,0.01,0.1,0.1,0.1,23,6488,54924,190.443,96350.7
550,1,525,0.01,0.1,0.1,0.1,23,3469,32471,112.028,57823.8
550,1,525,0.01,0.1,0.1,0.1,21,7128,62253,214.815,108330
551,1,525,0.01,0.1,0.1,0.15,23,6312,51353,181.946,92172
551,1,525,0.01,0.1,0.1,0.15,21,5989,47938,176.237,89370
551,1,525,0.01,0.1,0.1,0.15,23,4586,40832,144.119,73587.9
551,1,525,0.01,0.1,0.1,0.15,21,5821,47980,172.998,87775.9
552,1,525,0.01,0.1,0.2,0.05,23,3471,36140,123.702,63552.1
552,1,525,0.01,0.1,0.2,0.05,23,3314,38316,126.273,64817.8
552,1,525,0.01,0.1,0.2,0.05,23,2496,29949,95.9616,49926.1
552,1,525,0.01,0.1,0.2,0.05,25,4014,42346,134.855,69032.7
553,1,525,0.01,0.1,0.2,0.1,24,3836,34603,116.671,60103.7
553,1,525,0.01,0.1,0.2,0.1,23,4641,44696,150.413,76679.2
553,1,525,0.01,0.1,0.2,0.1,23,4429,41708,139.612,71375.3
553,1,525,0.01,0.1,0.2,0.1,21,4614,38990,141.565,72331
554,1,525,0.01,0.1,0.2,0.15,22,5504,43879,155.203,79034.6
554,1,525,0.01,0.1,0.2,0.15,22,5762,48287,168.608,85617.9
554,1,525,0.01,0.1,0.2,0.15,23,7787,63011,217.068,109432
554,1,525,0.01,0.1,0.2,0.15,21,6353,53871,191.261,96755.4
555,1,525,0.01,0.1,0.3,0.05,24,2711,29622,97.5816,50725.7
555,1,525,0.01,0.1,0.3,0.05,24,3702,39508,127.159,65250.5
555,1,525,0.01,0.1,0.3,0.05,24,2988,35953,119.409,61447.5
555,1,525,0.01,0.1,0.3,0.05,24,2789,30562,98.617,51231.7
556,1,525,0.01,0.1,0.3,0.1,23,3227,30952,104.947,54340.3
556,1,525,0.01,0.1,0.3,0.1,23,3055,28929,101.606,52700.8
556,1,525,0.01,0.1,0.3,0.1,24,3528,34073,114.299,58937.5
556,1,525,0.01,0.1,0.3,0.1,22,3765,37996,126.958,65153
557,1,525,0.01,0.1,0.3,0.15,22,7452,62206,215.015,108429
557,1,525,0.01,0.1,0.3,0.15,22,5099,42624,149.027,75999.9
557,1,525,0.01,0.1,0.3,0.15,22,4787,40019,143.719,73391.2
557,1,525,0.01,0.1,0.3,0.15,22,7616,52787,196.452,99301.9
558,1,525,0.01,0.15,0.1,0.05,24,17328,126980,402.195,200408
558,1,525,0.01,0.15,0.1,0.05,23,5280,53716,174.768,88651.3
558,1,525,0.01,0.15,0.1,0.05,23,3234,33257,111.176,57399.5
558,1,525,0.01,0.15,0.1,0.05,22,6982,63713,211.326,106612
559,1,525,0.01,0.15,0.1,0.1,23,3193,32532,110.575,57106.6
559,1,525,0.01,0.15,0.1,0.1,24,2976,28194,96.5461,50212.6
559,1,525,0.01,0.15,0.1,0.1,21,7378,64852,223.795,112737
559,1,525,0.01,0.15,0.1,0.1,22,3645,37357,127.777,65558
560,1,525,0.01,0.15,0.1,0.15,23,4274,35672,126.674,65017.2
560,1,525,0.01,0.15,0.1,0.15,23,4560,39147,138.761,70950.3
560,1,525,0.01,0.15,0.1,0.15,22,4926,41165,146.156,74584
560,1,525,0.01,0.15,0.1,0.15,21,7701,62827,227.201,114415
561,1,525,0.01,0.15,0.2,0.05,23,2730,31165,103.711,53731.8
561,1,525,0.01,0.15,0.2,0.05,23,6470,68122,214.247,108045
561,1,525,0.01,0.15,0.2,0.05,22,2851,29056,101.556,52678.5
561,1,525,0.01,0.15,0.2,0.05,24,3263,34134,111.66,57637.6
562,1,525,0.01,0.15,0.2,0.1,26,5264,43343,143.618,73337.5
562,1,525,0.01,0.15,0.2,0.1,23,3346,32619,111.994,57803.7
562,1,525,0.01,0.15,0.2,0.1,22,5399,38024,134.788,69000.7
562,1,525,0.01,0.15,0.2,0.1,22,4500,38850,133.235,68238.2
563,1,525,0.01,0.15,0.2,0.15,22,4822,37669,136.808,69997
563,1,525,0.01,0.15,0.2,0.15,22,4402,37480,135.038,69126.7
563,1,525,0.01,0.15,0.2,0.15,23,6238,49083,176.804,89644.7
563,1,525,0.01,0.15,0.2,0.15,23,5622,47380,167.807,85223.4
564,1,525,0.01,0.15,0.3,0.05,22,8492,83918,274.993,137896
564,1,525,0.01,0.15,0.3,0.05,25,5387,54835,179.559,91004.4
564,1,525,0.01,0.15,0.3,0.05,23,8471,65321,201.694,101880
564,1,525,0.01,0.15,0.3,0.05,23,8072,68393,230.306,115940
565,1,525,0.01,0.15,0.3,0.1,23,4542,44453,151.364,77143.1
565,1,525,0.01,0.15,0.3,0.1,22,3071,28846,100.688,52249.5
565,1,525,0.01,0.15,0.3,0.1,23,5870,48382,166.688,84675.7
565,1,525,0.01,0.15,0.3,0.1,22,11152,96584,329.246,164561
566,1,525,0.01,0.15,0.3,0.15,22,6471,53092,186.837,94575.7
566,1,525,0.01,0.15,0.3,0.15,22,4564,38834,137.893,70530.4
566,1,525,0.01,0.15,0.3,0.15,23,6363,42253,157.023,79925.6
566,1,525,0.01,0.15,0.3,0.15,23,5608,44550,156.238,79545.3
567,1,550,0.01,0.05,0.1,0.05,24,6230,40444,121.681,65406.1
567,1,550,0.01,0.05,0.1,0.05,25,3958,43054,132.484,70969.7
567,1,550,0.01,0.05,0.1,0.05,23,8914,81226,251.756,132372
567,1,550,0.01,0.05,0.1,0.05,24,4092,40166,124.587,66904.1
568,1,550,0.01,0.05,0.1,0.1,22,4273,40659,133.052,71261.2
568,1,550,0.01,0.05,0.1,0.1,23,4459,43387,139.545,74602.1
568,1,550,0.01,0.05,0.1,0.1,21,6115,50253,170.377,90478.8
568,1,550,0.01,0.05,0.1,0.1,23,5731,55925,174.818,92759
569,1,550,0.01,0.05,0.1,0.15,23,5504,46200,155.704,82923.5
569,1,550,0.01,0.05,0.1,0.15,22,9807,71651,242.575,127642
569,1,550,0.01,0.05,0.1,0.15,22,7770,60044,205.7,108664
569,1,550,0.01,0.05,0.1,0.15,22,5577,45437,155.387,82758.7
570,1,550,0.01,0.05,0.2,0.05,23,5839,55527,172.197,91410
570,1,550,0.01,0.05,0.2,0.05,23,4233,41785,130.297,69840.8
570,1,550,0.01,0.05,0.2,0.05,23,3865,40704,128.328,68829.1
570,1,550,0.01,0.05,0.2,0.05,23,2896,32516,100.721,54622.4
571,1,550,0.01,0.05,0.2,0.1,21,13995,110487,355.521,185792
571,1,550,0.01,0.05,0.2,0.1,23,6083,48924,155.788,82966.6
571,1,550,0.01,0.05,0.2,0.1,23,3436,32557,106.984,57846.9
571,1,550,0.01,0.05,0.2,0.1,23,4344,45511,145.388,77612.6
572,1,550,0.01,0.05,0.2,0.15,23,8215,63069,206.802,109228
572,1,550,0.01,0.05,0.2,0.15,22,6217,48771,162.381,86360.4
572,1,550,0.01,0.05,0.2,0.15,22,5331,42334,146.64,78253.2
572,1,550,0.01,0.05,0.2,0.15,23,6899,41361,147.224,78556.9
573,1,550,0.01,0.05,0.3,0.05,22,6983,59895,198.355,104874
573,1,550,0.01,0.05,0.3,0.05,24,4211,44905,137.993,73800.1
573,1,550,0.01,0.05,0.3,0.05,24,3715,37739,114.55,61735.9
573,1,550,0.01,0.05,0.3,0.05,25,3245,35403,110.358,59577.9
574,1,550,0.01,0.05,0.3,0.1,22,3689,38315,128.244,68781.2
574,1,550,0.01,0.05,0.3,0.1,22,6032,45861,149.928,79945.9
574,1,550,0.01,0.05,0.3,0.1,22,9131,84058,267.832,140644
574,1,550,0.01,0.05,0.3,0.1,22,4558,43715,139.729,74699.6
575,1,550,0.01,0.05,0.3,0.15,22,5011,40740,141.231,75471.5
575,1,550,0.01,0.05,0.3,0.15,23,9886,69496,229.488,120904
575,1,550,0.01,0.05,0.3,0.15,22,9140,74530,248.935,130920
575,1,550,0.01,0.05,0.3,0.15,24,4506,40652,135.672,72612.1
576,1,550,0.01,0.1,0.1,0.05,23,2891,32382,103.527,56065.4
576,1,550,0.01,0.1,0.1,0.05,22,6045,56307,180.327,95593.4
576,1,550,0.01,0.1,0.1,0.05,24,3565,35485,110.575,59692.8
576,1,550,0.01,0.1,0.1,0.05,23,3464,36204,110.892,59857.2
577,1,550,0.01,0.1,0.1,0.1,23,4162,39089,126.808,68047.1
577,1,550,0.01,0.1,0.1,0.1,22,3797,34913,115.418,62181
577,1,550,0.01,0.1,0.1,0.1,24,5620,49460,158.308,84258.1
577,1,550,0.01,0.1,0.1,0.1,21,3434,35184,117.288,63147.9
578,1,550,0.01,0.1,0.1,0.15,22,15947,104557,359.11,187634
578,1,550,0.01,0.1,0.1,0.15,21,9677,77195,262.69,138003
578,1,550,0.01,0.1,0.1,0.15,21,6059,48796,166.672,88568.9
578,1,550,0.01,0.1,0.1,0.15,24,4870,35331,118.658,63854.2
579,1,550,0.01,0.1,0.2,0.05,25,3320,36020,110.107,59455.6
579,1,550,0.01,0.1,0.2,0.05,22,2680,31363,99.736,54112.8
579,1,550,0.01,0.1,0.2,0.05,23,6359,47622,146.807,78339.4
579,1,550,0.01,0.1,0.2,0.05,22,3381,39631,123.752,66476.1
580,1,550,0.01,0.1,0.2,0.1,22,3735,35738,120.462,64776.8
580,1,550,0.01,0.1,0.2,0.1,21,6349,52321,172.748,91699.6
580,1,550,0.01,0.1,0.2,0.1,22,2971,29013,97.0472,52735.7
580,1,550,0.01,0.1,0.2,0.1,22,6513,52285,172.28,91456.7
581,1,550,0.01,0.1,0.2,0.15,24,6553,53964,176.771,93763.1
581,1,550,0.01,0.1,0.2,0.15,23,5447,44262,148.009,78960.9
581,1,550,0.01,0.1,0.2,0.15,23,6304,48351,164.819,87613.3
581,1,550,0.01,0.1,0.2,0.15,23,4147,34091,115.685,62321.6
582,1,550,0.01,0.1,0.3,0.05,25,2546,31856,99.5356,54015.9
582,1,550,0.01,0.1,0.3,0.05,25,3300,37117,114.633,61783.1
582,1,550,0.01,0.1,0.3,0.05,23,5954,54904,169.626,90092.4
582,1,550,0.01,0.1,0.3,0.05,23,2751,34562,107.001,57852.1
583,1,550,0.01,0.1,0.3,0.1,23,5756,51431,167.389,88933.6
583,1,550,0.01,0.1,0.3,0.1,22,3353,32583,104.446,56539.5
583,1,550,0.01,0.1,0.3,0.1,22,3063,29407,98.7172,53590.9
583,1,550,0.01,0.1,0.3,0.1,22,4694,42297,139.228,74435.3
584,1,550,0.01,0.1,0.3,0.15,21,12454,85101,286.895,150461
584,1,550,0.01,0.1,0.3,0.15,21,12077,88387,299.131,156757
584,1,550,0.01,0.1,0.3,0.15,24,7578,61402,202.695,107115
584,1,550,0.01,0.1,0.3,0.15,22,5833,47329,158.025,84113.9
585,1,550,0.01,0.15,0.1,0.05,23,5029,51902,159.677,84966.5
585,1,550,0.01,0.15,0.1,0.05,24,3322,34149,110.809,59810.1
585,1,550,0.01,0.15,0.1,0.05,23,2993,32667,101.373,54956.5
585,1,550,0.01,0.15,0.1,0.05,23,4432,41482,129.63,69496
586,1,550,0.01,0.15,0.1,0.1,24,3670,34002,109.539,59161.2
586,1,550,0.01,0.15,0.1,0.1,21,5006,44052,149.862,79914.4
586,1,550,0.01,0.15,0.1,0.1,22,5375,49693,160.412,85343.4
586,1,550,0.01,0.15,0.1,0.1,23,7163,58092,185.335,98171.3
587,1,550,0.01,0.15,0.1,0.15,22,16651,117976,401.627,209521
587,1,550,0.01,0.15,0.1,0.15,21,8955,69057,234.479,123477
587,1,550,0.01,0.15,0.1,0.15,23,4929,40916,138.844,74239.1
587,1,550,0.01,0.15,0.1,0.15,22,7512,53528,178.941,94885.6
588,1,550,0.01,0.15,0.2,0.05,23,3383,42389,134.754,72133.9
588,1,550,0.01,0.15,0.2,0.05,22,2919,30351,99.3185,53899.8
588,1,550,0.01,0.15,0.2,0.05,22,4560,45358,138.427,74026.8
588,1,550,0.01,0.15,0.2,0.05,24,3261,35395,106.884,57793.1
589,1,550,0.01,0.15,0.2,0.1,21,3637,35242,119.326,64193.5
589,1,550,0.01,0.15,0.2,0.1,21,12201,87667,291.686,152925
589,1,550,0.01,0.15,0.2,0.1,25,3829,39422,124.42,66820.1
589,1,550,0.01,0.15,0.2,0.1,24,3835,36983,117.288,63143.8
590,1,550,0.01,0.15,0.2,0.15,23,4650,37014,127.526,68418.9
590,1,550,0.01,0.15,0.2,0.15,22,6660,49962,174.501,92595.7
590,1,550,0.01,0.15,0.2,0.15,22,4845,38273,133.686,71589.6
590,1,550,0.01,0.15,0.2,0.15,21,5652,46073,155.337,82728.1
591,1,550,0.01,0.15,0.3,0.05,25,2854,33190,104.312,56473.7
591,1,550,0.01,0.15,0.3,0.05,24,4248,41746,130.665,70031.1
591,1,550,0.01,0.15,0.3,0.05,21,7747,79881,248.401,130644
591,1,550,0.01,0.15,0.3,0.05,26,2950,31891,100.354,54437
592,1,550,0.01,0.15,0.3,0.1,24,5589,49674,160.512,85393.2
592,1,550,0.01,0.15,0.3,0.1,24,4129,38890,126.975,68133.5
592,1,550,0.01,0.15,0.3,0.1,22,6569,56234,182.029,96477.6
592,1,550,0.01,0.15,0.3,0.1,23,4366,40190,131.75,70588.8
593,1,550,0.01,0.15,0.3,0.15,22,5333,44825,149.628,79793.9
593,1,550,0.01,0.15,0.3,0.15,22,3912,35507,122.282,65715.7
593,1,550,0.01,0.15,0.3,0.15,22,4082,35122,122.132,65638.9
593,1,550,0.01,0.15,0.3,0.15,23,3532,31997,107.452,58086.3
594,1,575,0.01,0.05,0.1,0.05,24,3262,33226,101.874,57599.9
594,1,575,0.01,0.05,0.1,0.05,24,4716,44585,133.068,74378.9
594,1,575,0.01,0.05,0.1,0.05,24,2935,34559,103.009,58204.2
594,1,575,0.01,0.05,0.1,0.05,23,7377,59316,176.955,97997.4
595,1,575,0.01,0.05,0.1,0.1,21,4177,36884,119.209,66925.3
595,1,575,0.01,0.05,0.1,0.1,21,7605,63891,202.962,111995
595,1,575,0.01,0.05,0.1,0.1,26,4658,45603,138.444,77273.2
595,1,575,0.01,0.05,0.1,0.1,23,6261,59355,177.739,98418.9
596,1,575,0.01,0.05,0.1,0.15,23,7296,56402,178.691,98933.8
596,1,575,0.01,0.05,0.1,0.15,24,5538,46108,150.346,83677.8
596,1,575,0.01,0.05,0.1,0.15,23,6941,52683,173.232,95998.5
596,1,575,0.01,0.05,0.1,0.15,21,4479,34595,115.652,65014
597,1,575,0.01,0.05,0.2,0.05,24,3540,37359,115.702,65036
597,1,575,0.01,0.05,0.2,0.05,25,3161,37095,110.842,62421.9
597,1,575,0.01,0.05,0.2,0.05,25,3130,35895,105.715,59663.7
597,1,575,0.01,0.05,0.2,0.05,22,2729,32757,99.7527,56455.9
598,1,575,0.01,0.05,0.2,0.1,21,4199,36784,117.255,65875.8
598,1,575,0.01,0.05,0.2,0.1,22,4086,39077,124.854,69962.2
598,1,575,0.01,0.05,0.2,0.1,21,6163,52086,170.11,94318.5
598,1,575,0.01,0.05,0.2,0.1,22,13008,102147,324.555,177440
599,1,575,0.01,0.05,0.2,0.15,22,6394,51582,167.072,92677.7
599,1,575,0.01,0.05,0.2,0.15,23,4328,36718,121.33,68067.9
599,1,575,0.01,0.05,0.2,0.15,22,7096,57013,184.016,101805
599,1,575,0.01,0.05,0.2,0.15,23,5424,46494,151.564,84331.6
600,1,575,0.01,0.05,0.3,0.05,25,2916,38379,113.08,63625
600,1,575,0.01,0.05,0.3,0.05,24,4166,42608,125.104,70098.6
600,1,575,0.01,0.05,0.3,0.05,25,3519,39520,113.33,63760.6
600,1,575,0.01,0.05,0.3,0.05,25,10004,77101,206.368,113832
601,1,575,0.01,0.05,0.3,0.1,24,4892,43245,131.483,73525
601,1,575,0.01,0.05,0.3,0.1,23,6712,64442,195.334,107888
601,1,575,0.01,0.05,0.3,0.1,23,3972,43562,132.367,74001.8
601,1,575,0.01,0.05,0.3,0.1,22,5836,52569,163.834,90941.6
602,1,575,0.01,0.05,0.3,0.15,22,5645,49934,159.41,88554.1
602,1,575,0.01,0.05,0.3,0.15,23,5125,42863,136.941,76464.4
602,1,575,0.01,0.05,0.3,0.15,24,4561,39823,126.507,70849.8
602,1,575,0.01,0.05,0.3,0.15,22,4540,39251,127.175,71209.5
603,1,575,0.01,0.1,0.1,0.05,25,3305,37706,110.675,62328.8
603,1,575,0.01,0.1,0.1,0.05,24,3391,37444,112.345,63235.3
603,1,575,0.01,0.1,0.1,0.05,23,3635,37312,111.042,62527.7
603,1,575,0.01,0.1,0.1,0.05,23,4321,45359,134.855,75345.8
604,1,575,0.01,0.1,0.1,0.1,24,3764,34515,115.117,64724.1
604,1,575,0.01,0.1,0.1,0.1,23,3818,38584,119.092,66864.6
604,1,575,0.01,0.1,0.1,0.1,21,5493,42949,140.096,78159.4
604,1,575,0.01,0.1,0.1,0.1,22,4016,37929,119.309,66979.6
605,1,575,0.01,0.1,0.1,0.15,24,5260,43586,139.996,78107.9
605,1,575,0.01,0.1,0.1,0.15,23,6307,52530,171.029,94813.9
605,1,575,0.01,0.1,0.1,0.15,22,5422,45648,146.323,81517
605,1,575,0.01,0.1,0.1,0.15,22,9534,77715,253.175,139022
606,1,575,0.01,0.1,0.2,0.05,24,3074,30995,94.5421,53655
606,0,575,0.01,0.1,0.2,0.05,1,11327,87617,438.369,238700
606,1,575,0.01,0.1,0.2,0.05,22,3957,41518,123.134,69038.6
606,1,575,0.01,0.1,0.2,0.05,22,8708,74755,228.72,125857
607,1,575,0.01,0.1,0.2,0.1,21,3698,34095,111.176,62600.3
607,1,575,0.01,0.1,0.2,0.1,22,4309,40460,127.96,71634.5
607,1,575,0.01,0.1,0.2,0.1,22,4348,45569,143.919,80222
607,1,575,0.01,0.1,0.2,0.1,22,7922,73868,265.027,145406
608,1,575,0.01,0.1,0.2,0.15,22,4533,38012,124.019,69510.1
608,1,575,0.01,0.1,0.2,0.15,21,8729,69031,222.76,122653
608,1,575,0.01,0.1,0.2,0.15,23,4355,36815,120.378,67552.2
608,1,575,0.01,0.1,0.2,0.15,24,5979,51221,162.866,90421.4
609,1,575,0.01,0.1,0.3,0.05,26,2913,31831,94.6256,53699.8
609,1,575,0.01,0.1,0.3,0.05,22,3037,34048,102.943,58173.7
609,1,575,0.01,0.1,0.3,0.05,23,7577,72911,214.13,118005
609,1,575,0.01,0.1,0.3,0.05,23,3435,35431,107.702,60737.4
610,1,575,0.01,0.1,0.3,0.1,22,3080,32600,102.826,58110.6
610,1,575,0.01,0.1,0.3,0.1,22,10464,88364,279.868,153385
610,1,575,0.01,0.1,0.3,0.1,23,5545,47101,148.727,82809.8
610,1,575,0.01,0.1,0.3,0.1,21,6905,61412,194.649,107522
611,1,575,0.01,0.1,0.3,0.15,23,4054,35129,113.447,63826.4
611,1,575,0.01,0.1,0.3,0.15,21,4156,36190,121.196,67990.5
611,1,575,0.01,0.1,0.3,0.15,22,5045,42150,135.506,75694.3
611,1,575,0.01,0.1,0.3,0.15,21,13819,102012,339.846,185669
612,1,575,0.01,0.15,0.1,0.05,24,2625,31445,95.2435,54032.3
612,1,575,0.01,0.15,0.1,0.05,24,3176,35339,107.051,60378.4
612,1,575,0.01,0.15,0.1,0.05,23,3238,34533,102.575,57970.7
612,1,575,0.01,0.15,0.1,0.05,24,2825,34199,106.149,59894.3
613,1,575,0.01,0.15,0.1,0.1,24,4137,40450,123.251,69100.4
613,1,575,0.01,0.15,0.1,0.1,24,7191,52605,162.432,90183.8
613,1,575,0.01,0.15,0.1,0.1,22,3752,34718,108.971,61415.4
613,1,575,0.01,0.15,0.1,0.1,24,6183,46526,142.75,79591.6
614,1,575,0.01,0.15,0.1,0.15,22,5515,43162,141.014,78653.3
614,1,575,0.01,0.15,0.1,0.15,21,7970,57240,189.324,104661
614,1,575,0.01,0.15,0.1,0.15,21,6421,51549,166.772,92520.9
614,1,575,0.01,0.15,0.1,0.15,22,4532,37333,122.031,68439.3
615,1,575,0.01,0.15,0.2,0.05,24,2973,32823,99.2851,56205.3
615,1,575,0.01,0.15,0.2,0.05,25,4908,53954,157.958,87778.8
615,1,575,0.01,0.15,0.2,0.05,24,5553,58806,174.05,96434.6
615,1,575,0.01,0.15,0.2,0.05,23,4212,38911,120.946,67858.7
616,1,575,0.01,0.15,0.2,0.1,22,9273,78759,241.64,132815
616,1,575,0.01,0.15,0.2,0.1,23,3831,37726,119.827,67254.9
616,1,575,0.01,0.15,0.2,0.1,25,3787,36628,113.681,63954
616,1,575,0.01,0.15,0.2,0.1,23,3306,34375,107.602,60675.2
617,1,575,0.01,0.15,0.2,0.15,22,6722,51740,173.516,96145.3
617,1,575,0.01,0.15,0.2,0.15,22,9541,72082,237.517,130591
617,1,575,0.01,0.15,0.2,0.15,22,9646,68289,223.729,123179
617,1,575,0.01,0.15,0.2,0.15,21,4513,36871,124.603,69828.7
618,1,575,0.01,0.15,0.3,0.05,23,3578,37738,115.886,65132.4
618,1,575,0.01,0.15,0.3,0.05,23,3954,40882,119.309,66976.5
618,1,575,0.01,0.15,0.3,0.05,22,2560,32037,100.204,56701.1
618,1,575,0.01,0.15,0.3,0.05,22,5828,53547,164.067,91060.8
619,1,575,0.01,0.15,0.3,0.1,24,4225,38575,123.034,68980.6
619,1,575,0.01,0.15,0.3,0.1,21,6486,57238,178.207,98674.4
619,1,575,0.01,0.15,0.3,0.1,22,9006,59005,191.544,105851
619,1,575,0.01,0.15,0.3,0.1,23,5143,46343,142.901,79673.5
620,1,575,0.01,0.15,0.3,0.15,23,5483,44804,146.523,81618.5
620,1,575,0.01,0.15,0.3,0.15,22,7015,56455,182.947,101224
620,1,575,0.01,0.15,0.3,0.15,22,4725,36381,122.215,68542.7
620,1,575,0.01,0.15,0.3,0.15,22,6252,49898,158.308,87965.1
621,1,600,0.01,0.05,0.1,0.05,22,5082,47628,142.884,83002.3
621,1,600,0.01,0.05,0.1,0.05,26,3932,46866,131.466,76596.9
621,1,600,0.01,0.05,0.1,0.05,23,4452,45689,130.164,75859.4
621,1,600,0.01,0.05,0.1,0.05,23,2837,33661,95.0765,56164.2
622,1,600,0.01,0.05,0.1,0.1,23,4919,44368,129.479,75473.1
622,1,600,0.01,0.05,0.1,0.1,21,10374,82827,253.042,144875
622,1,600,0.01,0.05,0.1,0.1,22,6222,54431,172.447,99609.2
622,1,600,0.01,0.05,0.1,0.1,23,6399,55269,164.001,94868.2
623,1,600,0.01,0.05,0.1,0.15,21,13861,99801,309.965,176841
623,1,600,0.01,0.05,0.1,0.15,23,4837,40276,125.706,73362
623,1,600,0.01,0.05,0.1,0.15,22,5727,44115,140.747,81804.6
623,1,600,0.01,0.05,0.1,0.15,23,13116,99287,300.033,171257
624,1,600,0.01,0.05,0.2,0.05,23,7100,72175,206.902,118955
624,1,600,0.01,0.05,0.2,0.05,24,7426,74737,218.487,125462
624,1,600,0.01,0.05,0.2,0.05,23,8816,83650,231.09,132539
624,1,600,0.01,0.05,0.2,0.05,24,2705,33467,97.4814,57512
625,1,600,0.01,0.05,0.2,0.1,22,4761,44944,134.804,78464.1
625,1,600,0.01,0.05,0.2,0.1,21,6517,57698,178.34,102919
625,1,600,0.01,0.05,0.2,0.1,24,4355,42494,126.407,73751.1
625,1,600,0.01,0.05,0.2,0.1,23,5213,56241,169.927,98195.6
626,1,600,0.01,0.05,0.2,0.15,21,7513,59444,189.625,109254
626,1,600,0.01,0.05,0.2,0.15,21,14227,103357,313.404,178772
626,1,600,0.01,0.05,0.2,0.15,21,6746,55215,174.734,100894
626,1,600,0.01,0.05,0.2,0.15,23,6761,58635,180.243,103988
627,1,600,0.01,0.05,0.3,0.05,24,4459,47242,131.349,76523.6
627,1,600,0.01,0.05,0.3,0.05,24,3075,34998,97.6317,57603.5
627,1,600,0.01,0.05,0.3,0.05,25,3363,37484,106.901,62800.8
627,1,600,0.01,0.05,0.3,0.05,23,4604,41398,119.961,70132.5
628,1,600,0.01,0.05,0.3,0.1,21,9057,81993,242.225,138798
628,1,600,0.01,0.05,0.3,0.1,23,5264,48297,141.916,82458.7
628,1,600,0.01,0.05,0.3,0.1,23,10797,78502,231.408,132721
628,1,600,0.01,0.05,0.3,0.1,23,7039,65776,191.027,110045
629,1,600,0.01,0.05,0.3,0.15,21,7041,53641,168.308,97282.2
629,1,600,0.01,0.05,0.3,0.15,23,7519,58352,179.392,103509
629,1,600,0.01,0.05,0.3,0.15,22,5834,45162,144.386,83846.8
629,1,600,0.01,0.05,0.3,0.15,23,5236,44467,137.258,79841.4
630,1,600,0.01,0.1,0.1,0.05,23,4723,54747,148.71,86280.8
630,1,600,0.01,0.1,0.1,0.05,23,3627,39080,116.27,68060.9
630,1,600,0.01,0.1,0.1,0.05,24,4985,52186,150.479,87272.9
630,1,600,0.01,0.1,0.1,0.05,23,2799,33366,94.0076,55566.3
631,1,600,0.01,0.1,0.1,0.1,22,9709,80366,239.938,137511
631,1,600,0.01,0.1,0.1,0.1,22,8482,75871,225.431,129366
