id,ukoñczony poziom,agenci,prawdopodobieñstwo losowego skoku,wspó³czynnik uczenia,wspó³czynnik dyskontowy,epsilon,wynikowe upadki,wynikowe skoki,wynikowy czas,upadki,skoki,czas
243,1,250,0.01,0.05,0.1,0.05,0,25,48.30553399,1461,16420,111.51
244,1,250,0.01,0.05,0.1,0.1,0,21,39.67575871,7786,64332,448.284
244,1,250,0.01,0.05,0.1,0.1,0,23,44.3654027,7263,57203,412.361
244,1,250,0.01,0.05,0.1,0.1,0,23,42.95693604,3470,32675,224.747
244,1,250,0.01,0.05,0.1,0.1,0,22,43.21575036,6924,56418,403.514
245,1,250,0.01,0.05,0.1,0.15,0,23,45.377345,5621,44848,330.615
245,1,250,0.01,0.05,0.1,0.15,0,22,43.90133341,8797,66190,491.603
245,1,250,0.01,0.05,0.1,0.15,0,24,47.52925626,4482,31924,237.283
245,1,250,0.01,0.05,0.1,0.15,0,21,39.13447181,5807,44987,340.848
246,1,250,0.01,0.05,0.2,0.05,0,25,48.41426268,2280,26538,180.076
246,1,250,0.01,0.05,0.2,0.05,0,23,45.36232632,2846,29061,197.47
246,1,250,0.01,0.05,0.2,0.05,0,22,43.26853023,5898,52534,357.691
246,1,250,0.01,0.05,0.2,0.05,0,25,48.73453507,9062,72211,447.116
247,1,250,0.01,0.05,0.2,0.1,0,22,43.09454112,9604,75268,528.659
247,1,250,0.01,0.05,0.2,0.1,0,23,44.55816844,2161,21214,155.37
247,1,250,0.01,0.05,0.2,0.1,0,23,45.35928358,2848,24516,173.265
247,1,250,0.01,0.05,0.2,0.1,0,25,49.40775424,8239,66832,459.118
248,1,250,0.01,0.05,0.2,0.15,0,22,43.57731048,5180,43315,325.707
248,0,250,0.01,0.05,0.2,0.15,0,1,1.946222709,17196,118711,971.367
248,1,250,0.01,0.05,0.2,0.15,0,24,44.95295709,5386,41843,308.012
248,1,250,0.01,0.05,0.2,0.15,0,22,43.24950882,4533,32599,251.239
249,1,250,0.01,0.05,0.3,0.05,0,24,44.73291909,3036,26086,175.085
249,1,250,0.01,0.05,0.3,0.05,0,24,44.63837113,2220,21757,148.426
249,1,250,0.01,0.05,0.3,0.05,0,24,46.143206,1280,15088,106.233
249,1,250,0.01,0.05,0.3,0.05,0,23,45.92397985,2191,21324,150.73
250,1,250,0.01,0.05,0.3,0.1,0,25,49.78705259,3668,24768,179.842
250,1,250,0.01,0.05,0.3,0.1,0,24,46.5390425,2044,19574,140.697
250,1,250,0.01,0.05,0.3,0.1,0,24,45.81808355,1745,16940,121.697
250,1,250,0.01,0.05,0.3,0.1,0,24,46.28822534,3626,33553,232.175
251,1,250,0.01,0.05,0.3,0.15,0,22,42.48299985,3006,23378,176.687
251,1,250,0.01,0.05,0.3,0.15,0,21,40.25748747,14480,99067,750.448
251,1,250,0.01,0.05,0.3,0.15,0,21,40.68376521,3845,30066,223.645
251,1,250,0.01,0.05,0.3,0.15,0,24,46.71377758,3604,27277,217.102
252,1,250,0.01,0.1,0.1,0.05,0,24,45.98489296,2771,35996,253.609
252,1,250,0.01,0.1,0.1,0.05,0,22,40.84566633,1543,17262,122.432
252,1,250,0.01,0.1,0.1,0.05,0,23,44.77991781,1750,17959,129.546
252,1,250,0.01,0.1,0.1,0.05,0,23,43.61507956,3219,31645,215.866
253,1,250,0.01,0.1,0.1,0.1,0,22,42.01664119,8001,66480,477.063
253,1,250,0.01,0.1,0.1,0.1,0,23,44.53580855,2492,22827,170.044
253,1,250,0.01,0.1,0.1,0.1,0,23,45.25879161,4023,31167,227.251
253,1,250,0.01,0.1,0.1,0.1,0,22,43.93800494,2282,20052,147.975
254,1,250,0.01,0.1,0.1,0.15,0,23,43.03060725,4925,34700,258.934
254,1,250,0.01,0.1,0.1,0.15,0,24,45.67803678,4561,35198,259.719
254,0,250,0.01,0.1,0.1,0.15,0,1,1.956925063,16621,117286,918.788
254,1,250,0.01,0.1,0.1,0.15,0,22,40.7562105,6645,50834,368.942
255,1,250,0.01,0.1,0.2,0.05,0,24,46.45954647,3265,37460,270.252
255,1,250,0.01,0.1,0.2,0.05,0,23,44.66777007,7852,65100,441.908
255,1,250,0.01,0.1,0.2,0.05,0,23,44.97576687,5705,29620,198.288
255,1,250,0.01,0.1,0.2,0.05,0,24,47.82718016,3312,31922,218.337
256,1,250,0.01,0.1,0.2,0.1,0,23,44.48580401,2041,19456,142.216
256,1,250,0.01,0.1,0.2,0.1,0,22,42.12848402,11420,88995,685.543
256,1,250,0.01,0.1,0.2,0.1,0,22,41.50775908,5180,41469,292.187
256,1,250,0.01,0.1,0.2,0.1,0,27,50.06784474,2226,21550,149.177
257,1,250,0.01,0.1,0.2,0.15,0,22,40.83275141,3584,27805,214.13
257,1,250,0.01,0.1,0.2,0.15,0,22,41.53704943,3010,23446,179.609
257,0,250,0.01,0.1,0.2,0.15,0,1,1.966253729,16359,120310,958.339
257,1,250,0.01,0.1,0.2,0.15,0,21,41.41040058,7978,61431,453.159
258,1,250,0.01,0.1,0.3,0.05,0,25,47.68884332,1727,19288,130.998
258,1,250,0.01,0.1,0.3,0.05,0,24,45.88419307,1539,17711,122.85
258,1,250,0.01,0.1,0.3,0.05,0,23,45.64712254,3205,33423,233.26
258,1,250,0.01,0.1,0.3,0.05,0,24,45.62745682,3935,41700,279.434
259,1,250,0.01,0.1,0.3,0.1,0,22,42.60836366,6468,46893,333.252
259,1,250,0.01,0.1,0.3,0.1,0,24,45.62844498,5659,50521,375.953
259,1,250,0.01,0.1,0.3,0.1,0,26,50.74109092,2329,21351,151.815
259,1,250,0.01,0.1,0.3,0.1,0,26,50.33062275,1959,18027,132.785
260,1,250,0.01,0.1,0.3,0.15,0,21,39.81881568,10389,77435,583.094
260,1,250,0.01,0.1,0.3,0.15,0,25,47.58955506,3854,33342,241.006
260,1,250,0.01,0.1,0.3,0.15,0,23,42.9282615,3676,26177,197.27
260,1,250,0.01,0.1,0.3,0.15,0,21,40.22258978,6102,47421,352.9
261,1,250,0.01,0.15,0.1,0.05,0,22,40.70638326,7924,77150,531.719
261,1,250,0.01,0.15,0.1,0.05,0,25,47.48321245,1485,16907,116.47
261,1,250,0.01,0.15,0.1,0.05,0,26,49.69614513,2169,21505,147.458
261,1,250,0.01,0.15,0.1,0.05,0,24,45.6375645,3494,32044,214.698
262,1,250,0.01,0.15,0.1,0.1,0,25,49.83699587,3156,29143,205.683
262,1,250,0.01,0.15,0.1,0.1,0,23,44.36158652,2360,22692,160.178
262,1,250,0.01,0.15,0.1,0.1,0,24,45.90017255,5403,39895,286.562
262,1,250,0.01,0.15,0.1,0.1,0,26,49.88879661,1763,17051,121.514
263,1,250,0.01,0.15,0.1,0.15,0,23,44.65175008,3813,30031,219.171
263,1,250,0.01,0.15,0.1,0.15,0,22,41.1049217,5292,39984,308.914
263,1,250,0.01,0.15,0.1,0.15,0,22,43.62106192,6196,39109,301.635
263,1,250,0.01,0.15,0.1,0.15,0,21,40.38467167,3334,26317,203.497
264,1,250,0.01,0.15,0.2,0.05,0,27,51.11156924,5016,47316,306.744
264,1,250,0.01,0.15,0.2,0.05,0,24,44.44775899,1517,16187,112.562
264,1,250,0.01,0.15,0.2,0.05,0,22,43.30875767,3724,33366,237.4
264,1,250,0.01,0.15,0.2,0.05,0,24,47.7442882,1337,18205,134.738
265,1,250,0.01,0.15,0.2,0.1,0,24,47.51240215,2498,22482,162.415
265,1,250,0.01,0.15,0.2,0.1,0,24,46.85456124,2177,19883,141.482
265,1,250,0.01,0.15,0.2,0.1,0,26,50.74114812,2357,23486,161.447
265,1,250,0.01,0.15,0.2,0.1,0,23,45.5419651,4283,40601,287.914
266,1,250,0.01,0.15,0.2,0.15,0,21,40.66097916,12430,92623,702.986
266,1,250,0.01,0.15,0.2,0.15,0,23,45.52077539,2897,23662,179.993
266,1,250,0.01,0.15,0.2,0.15,0,23,45.30104831,3718,29884,219.055
266,1,250,0.01,0.15,0.2,0.15,0,22,42.90270158,5447,40405,299.332
267,1,250,0.01,0.15,0.3,0.05,0,24,45.03767565,2369,18753,137.342
267,1,250,0.01,0.15,0.3,0.05,0,23,43.51777801,3568,34832,245.997
267,1,250,0.01,0.15,0.3,0.05,0,26,50.00061046,3200,30169,201.744
267,1,250,0.01,0.15,0.3,0.05,0,23,45.60950023,4664,40504,277.213
268,1,250,0.01,0.15,0.3,0.1,0,24,46.53928788,2808,24699,179.025
268,1,250,0.01,0.15,0.3,0.1,0,24,47.66394827,1713,16827,122.416
268,1,250,0.01,0.15,0.3,0.1,0,22,40.91032828,3162,27745,199.924
268,1,250,0.01,0.15,0.3,0.1,0,23,43.93873508,2307,19666,140.764
269,1,250,0.01,0.15,0.3,0.15,0,22,40.80886373,4294,32741,246.732
269,1,250,0.01,0.15,0.3,0.15,0,23,44.60669033,4532,34609,255.145
269,1,250,0.01,0.15,0.3,0.15,0,22,41.89658291,7830,58925,434.713
269,1,250,0.01,0.15,0.3,0.15,0,24,47.1639616,6762,45721,340.497
270,1,275,0.01,0.05,0.1,0.05,0,25,47.28824145,3263,40893,243.994
270,1,275,0.01,0.05,0.1,0.05,0,22,43.71123755,6036,75794,477.164
270,1,275,0.01,0.05,0.1,0.05,0,23,45.13237947,3736,37910,239.036
270,1,275,0.01,0.05,0.1,0.05,0,24,47.92738246,4963,42950,265.962
271,1,275,0.01,0.05,0.1,0.1,0,25,48.61974223,3807,29717,188.039
271,1,275,0.01,0.05,0.1,0.1,0,23,44.61390077,3488,29043,189.775
271,1,275,0.01,0.05,0.1,0.1,0,22,41.00445697,9110,79370,512.37
271,1,275,0.01,0.05,0.1,0.1,0,22,42.67441132,5954,49359,323.003
272,1,275,0.01,0.05,0.1,0.15,0,21,40.24271281,9486,72471,499.098
272,1,275,0.01,0.05,0.1,0.15,0,22,40.88046147,12946,94062,628.967
272,1,275,0.01,0.05,0.1,0.15,0,22,41.14963992,10312,76993,525.13
272,1,275,0.01,0.05,0.1,0.15,0,22,41.50119662,6592,50365,336.023
273,1,275,0.01,0.05,0.2,0.05,0,24,46.09488243,2209,24741,155.854
273,1,275,0.01,0.05,0.2,0.05,0,24,45.16234654,3741,34811,220.39
273,1,275,0.01,0.05,0.2,0.05,0,24,47.25870245,1602,18676,122.649
273,1,275,0.01,0.05,0.2,0.05,0,23,43.38494475,5691,42039,261.054
274,1,275,0.01,0.05,0.2,0.1,0,23,42.57002521,3036,27891,182.146
274,1,275,0.01,0.05,0.2,0.1,0,22,40.84472452,7107,53430,353.351
274,1,275,0.01,0.05,0.2,0.1,0,23,45.09762277,3064,27462,177.005
274,1,275,0.01,0.05,0.2,0.1,0,23,43.45535296,2407,21913,141.599
275,1,275,0.01,0.05,0.2,0.15,0,23,44.08291266,3006,24208,167.523
275,1,275,0.01,0.05,0.2,0.15,0,21,39.32655716,5400,35542,242.492
275,1,275,0.01,0.05,0.2,0.15,0,22,42.71412021,7346,57073,379.342
275,0,275,0.01,0.05,0.2,0.15,0,1,1.956995254,20240,132675,948.756
276,1,275,0.01,0.05,0.3,0.05,0,26,50.36824607,3449,33527,211.86
276,1,275,0.01,0.05,0.3,0.05,0,23,42.86270494,5203,50962,316.426
276,1,275,0.01,0.05,0.3,0.05,0,24,44.79964439,2377,25262,157.757
276,1,275,0.01,0.05,0.3,0.05,0,24,47.50651406,1811,20927,130.831
277,1,275,0.01,0.05,0.3,0.1,0,21,40.89684036,9526,72089,479.868
277,1,275,0.01,0.05,0.3,0.1,0,21,39.64404787,4875,43600,282.555
277,1,275,0.01,0.05,0.3,0.1,0,23,42.90221622,6759,61430,452.875
277,1,275,0.01,0.05,0.3,0.1,0,21,40.69517093,2656,23956,159.176
278,1,275,0.01,0.05,0.3,0.15,0,24,47.38581605,8060,58474,401.544
278,1,275,0.01,0.05,0.3,0.15,0,22,43.97220818,5062,38321,266.563
278,1,275,0.01,0.05,0.3,0.15,0,25,48.28739811,2467,21638,146.189
278,1,275,0.01,0.05,0.3,0.15,0,21,41.48097562,12599,91363,612.444
279,1,275,0.01,0.1,0.1,0.05,0,25,47.20866392,3114,27911,171.68
279,1,275,0.01,0.1,0.1,0.05,0,24,44.46362962,2648,21985,136.674
279,1,275,0.01,0.1,0.1,0.05,0,24,45.51147594,15175,129598,798.729
279,1,275,0.01,0.1,0.1,0.05,0,23,44.30661138,1909,19886,125.088
280,1,275,0.01,0.1,0.1,0.1,0,24,45.29306501,3056,27855,179.459
280,1,275,0.01,0.1,0.1,0.1,0,23,45.86054892,4372,34403,217.753
280,1,275,0.01,0.1,0.1,0.1,0,23,42.82787018,5604,48048,304.573
280,1,275,0.01,0.1,0.1,0.1,0,23,43.79684892,3496,31006,201.727
281,1,275,0.01,0.1,0.1,0.15,0,21,40.13584194,10147,67900,505.091
281,0,275,0.01,0.1,0.1,0.15,0,1,1.904747885,19671,134701,932.986
281,1,275,0.01,0.1,0.1,0.15,0,22,43.85412766,9725,76289,514.661
281,1,275,0.01,0.1,0.1,0.15,0,22,41.62169736,6706,50943,349.912
282,1,275,0.01,0.1,0.2,0.05,0,25,48.25784127,1801,20114,129.496
282,1,275,0.01,0.1,0.2,0.05,0,24,46.16726412,5058,42951,261.505
282,1,275,0.01,0.1,0.2,0.05,0,24,46.3400599,1730,18628,116.236
282,1,275,0.01,0.1,0.2,0.05,0,24,47.5105367,2925,28402,186.987
283,1,275,0.01,0.1,0.2,0.1,0,25,48.76482306,2241,20336,127.944
283,1,275,0.01,0.1,0.2,0.1,0,23,43.02335197,6908,55595,367.423
283,1,275,0.01,0.1,0.2,0.1,0,23,43.69205149,2708,24013,158.075
283,1,275,0.01,0.1,0.2,0.1,0,25,47.52374439,2480,24120,152.416
284,1,275,0.01,0.1,0.2,0.15,0,25,47.61707128,2324,20138,136.607
284,1,275,0.01,0.1,0.2,0.15,0,23,44.96102733,4218,30974,209.406
284,1,275,0.01,0.1,0.2,0.15,0,22,41.84149803,4274,32297,219.138
284,1,275,0.01,0.1,0.2,0.15,0,24,47.31346518,3417,26956,182.196
285,1,275,0.01,0.1,0.3,0.05,0,23,43.64074598,4397,40573,251.973
285,1,275,0.01,0.1,0.3,0.05,0,25,49.15372434,1657,18661,117.606
285,1,275,0.01,0.1,0.3,0.05,0,23,45.53136802,1860,18482,119.276
285,1,275,0.01,0.1,0.3,0.05,0,24,46.03642241,3109,25194,158.275
286,1,275,0.01,0.1,0.3,0.1,0,26,50.57144755,2647,22914,149.261
286,1,275,0.01,0.1,0.3,0.1,0,21,41.03357038,2458,22019,145.655
286,1,275,0.01,0.1,0.3,0.1,0,24,45.30410417,2183,20669,137.759
286,1,275,0.01,0.1,0.3,0.1,0,22,42.01055025,5344,41116,266.897
287,1,275,0.01,0.1,0.3,0.15,0,26,50.34543541,3232,26843,177.839
287,1,275,0.01,0.1,0.3,0.15,0,23,44.23595021,6197,47319,318.763
287,1,275,0.01,0.1,0.3,0.15,0,23,45.5579037,3246,26121,179.676
287,1,275,0.01,0.1,0.3,0.15,0,22,41.3191403,6244,50268,333.102
288,1,275,0.01,0.15,0.1,0.05,0,24,45.00747672,3656,26391,179.158
288,1,275,0.01,0.15,0.1,0.05,0,24,47.51829701,3177,24573,160.829
288,1,275,0.01,0.15,0.1,0.05,0,26,50.33655857,3443,33175,199.724
288,1,275,0.01,0.15,0.1,0.05,0,26,50.26375424,2554,26520,168.141
289,1,275,0.01,0.15,0.1,0.1,0,23,43.59899856,2336,22285,145.438
289,1,275,0.01,0.15,0.1,0.1,0,22,42.76900971,2708,25090,161.58
289,1,275,0.01,0.15,0.1,0.1,0,21,40.8873914,2916,24171,160.328
289,1,275,0.01,0.15,0.1,0.1,0,24,46.54906243,2219,20864,134.387
290,1,275,0.01,0.15,0.1,0.15,0,23,45.40932682,4082,34087,231.04
290,1,275,0.01,0.15,0.1,0.15,0,23,42.69185072,13570,103860,757.538
290,1,275,0.01,0.15,0.1,0.15,0,24,45.36821612,2753,22901,155.387
290,1,275,0.01,0.15,0.1,0.15,0,22,42.47213021,10695,77250,525.598
291,1,275,0.01,0.15,0.2,0.05,0,23,45.21326082,2518,26536,163.951
291,1,275,0.01,0.15,0.2,0.05,0,24,45.44060009,2556,22805,146.339
291,1,275,0.01,0.15,0.2,0.05,0,23,44.79599707,1614,18364,114.433
291,1,275,0.01,0.15,0.2,0.05,0,26,49.73697601,1805,20604,127.493
292,1,275,0.01,0.15,0.2,0.1,0,24,44.58534967,2820,25627,168.925
292,1,275,0.01,0.15,0.2,0.1,0,24,47.18124364,5470,41786,263.959
292,1,275,0.01,0.15,0.2,0.1,0,25,49.82349827,2961,26050,167.473
292,1,275,0.01,0.15,0.2,0.1,0,23,44.9374227,2651,25857,167.089
293,1,275,0.01,0.15,0.2,0.15,0,22,41.13428686,9789,71694,491.703
293,1,275,0.01,0.15,0.2,0.15,0,23,43.46253695,4563,35441,246.348
293,1,275,0.01,0.15,0.2,0.15,0,23,45.37180094,2885,22987,158.242
293,1,275,0.01,0.15,0.2,0.15,0,23,43.8614522,5478,42464,284.341
294,1,275,0.01,0.15,0.3,0.05,0,23,45.42032102,2528,23540,151.314
294,1,275,0.01,0.15,0.3,0.05,0,25,48.32145416,2360,25664,152.199
294,1,275,0.01,0.15,0.3,0.05,0,23,42.70461804,3124,26711,168.608
294,1,275,0.01,0.15,0.3,0.05,0,23,43.76962069,2539,21266,136.691
295,1,275,0.01,0.15,0.3,0.1,0,24,47.11450911,3198,30558,195.434
295,1,275,0.01,0.15,0.3,0.1,0,23,44.88138549,2501,21481,142.867
295,1,275,0.01,0.15,0.3,0.1,0,22,40.98973609,3405,26931,178.774
295,1,275,0.01,0.15,0.3,0.1,0,23,44.57602,3420,32132,208.638
296,1,275,0.01,0.15,0.3,0.15,0,23,44.18534604,3573,27086,189.257
296,1,275,0.01,0.15,0.3,0.15,0,21,40.40296922,4673,35761,249.82
296,1,275,0.01,0.15,0.3,0.15,0,22,42.57889814,3036,25302,180.293
296,1,275,0.01,0.15,0.3,0.15,0,22,42.35113044,3438,26851,185.201
297,1,300,0.01,0.05,0.1,0.05,0,26,48.57384621,5626,54739,302.754
297,1,300,0.01,0.05,0.1,0.05,0,23,42.87421303,5512,39005,218.437
297,1,300,0.01,0.05,0.1,0.05,0,24,47.91386708,3734,35727,210.391
297,1,300,0.01,0.05,0.1,0.05,0,25,49.17401263,1594,18784,105.732
298,1,300,0.01,0.05,0.1,0.1,0,23,45.40299271,3343,30304,176.42
298,1,300,0.01,0.05,0.1,0.1,0,22,41.31587555,4959,33891,200.525
298,1,300,0.01,0.05,0.1,0.1,0,23,45.6639106,6763,50588,298.881
298,1,300,0.01,0.05,0.1,0.1,0,23,44.07405322,4006,31985,186.987
299,1,300,0.01,0.05,0.1,0.15,0,23,43.64068402,5318,42929,262.273
299,1,300,0.01,0.05,0.1,0.15,0,21,41.03996423,7656,55660,351.264
299,1,300,0.01,0.05,0.1,0.15,0,21,39.40623372,9441,65376,412.561
299,1,300,0.01,0.05,0.1,0.15,0,23,43.32152439,4920,37047,238.869
300,1,300,0.01,0.05,0.2,0.05,0,23,45.75337822,3795,34912,200.876
300,1,300,0.01,0.05,0.2,0.05,0,22,42.15034183,5980,56110,315.507
300,1,300,0.01,0.05,0.2,0.05,0,23,42.75055436,4729,40916,244.679
300,1,300,0.01,0.05,0.2,0.05,0,24,45.15171853,8408,69965,553.259
301,1,300,0.01,0.05,0.2,0.1,0,26,50.99153324,2294,21646,124.804
301,1,300,0.01,0.05,0.2,0.1,0,23,45.57684661,2626,24475,147.174
301,1,300,0.01,0.05,0.2,0.1,0,23,45.84210207,3945,32881,189.658
301,1,300,0.01,0.05,0.2,0.1,0,22,43.88027946,4129,35947,214.614
302,1,300,0.01,0.05,0.2,0.15,0,23,42.93452169,9917,68268,441.624
302,1,300,0.01,0.05,0.2,0.15,0,23,43.53412268,7651,56845,349.077
302,1,300,0.01,0.05,0.2,0.15,0,21,40.59833845,3907,32051,198.188
302,1,300,0.01,0.05,0.2,0.15,0,22,42.41107244,5109,40308,247.233
303,1,300,0.01,0.05,0.3,0.05,0,23,45.45197329,4913,43357,254.361
303,1,300,0.01,0.05,0.3,0.05,0,23,42.82032473,5569,56289,319.714
303,1,300,0.01,0.05,0.3,0.05,0,26,49.06990659,2150,23896,135.255
303,1,300,0.01,0.05,0.3,0.05,0,24,47.36485396,2426,27109,154.569
304,1,300,0.01,0.05,0.3,0.1,0,25,46.89078892,1947,19829,119.309
304,1,300,0.01,0.05,0.3,0.1,0,24,45.1799213,2476,24144,141.699
304,1,300,0.01,0.05,0.3,0.1,0,23,45.41162185,2314,23645,140.547
304,1,300,0.01,0.05,0.3,0.1,0,23,43.96394699,7202,63821,379.776
305,1,300,0.01,0.05,0.3,0.15,0,23,43.46406998,4372,34437,212.177
305,1,300,0.01,0.05,0.3,0.15,0,22,43.5208436,4743,36421,228.136
305,1,300,0.01,0.05,0.3,0.15,0,26,48.92092066,3714,29538,185.001
305,1,300,0.01,0.05,0.3,0.15,0,22,40.76430328,11693,88930,543.978
306,1,300,0.01,0.1,0.1,0.05,0,24,46.63309766,3547,35762,209.039
306,1,300,0.01,0.1,0.1,0.05,0,25,49.12106141,4255,42368,244.211
306,1,300,0.01,0.1,0.1,0.05,0,25,47.68827825,3567,33656,194.449
306,1,300,0.01,0.1,0.1,0.05,0,25,49.83615209,2129,22658,129.863
307,1,300,0.01,0.1,0.1,0.1,0,23,44.08972852,4364,37926,228.236
307,1,300,0.01,0.1,0.1,0.1,0,23,44.65566284,4080,32295,192.346
307,1,300,0.01,0.1,0.1,0.1,0,24,44.93572457,2132,20146,120.528
307,1,300,0.01,0.1,0.1,0.1,0,23,45.08877882,8652,77602,443.811
308,1,300,0.01,0.1,0.1,0.15,0,26,48.27264561,2823,23524,143.852
308,1,300,0.01,0.1,0.1,0.15,0,22,41.17964391,8394,54042,369.109
308,1,300,0.01,0.1,0.1,0.15,0,21,41.86735489,19300,119194,766.452
308,1,300,0.01,0.1,0.1,0.15,0,22,41.65760987,6735,52485,329.146
309,1,300,0.01,0.1,0.2,0.05,0,24,46.84337969,1725,18686,105.03
309,1,300,0.01,0.1,0.2,0.05,0,25,49.88355898,2416,22985,132.818
309,1,300,0.01,0.1,0.2,0.05,0,22,42.43436871,2307,22681,136.707
309,1,300,0.01,0.1,0.2,0.05,0,25,49.42006976,2275,23042,136.941
310,1,300,0.01,0.1,0.2,0.1,0,22,43.19538771,4905,39894,253.092
310,1,300,0.01,0.1,0.2,0.1,0,25,48.39708571,2769,26174,157.524
310,1,300,0.01,0.1,0.2,0.1,0,23,44.07776463,3299,27178,164.268
310,1,300,0.01,0.1,0.2,0.1,0,24,45.70617647,2040,21503,130.614
311,1,300,0.01,0.1,0.2,0.15,0,21,41.29010565,3851,30303,187.104
311,1,300,0.01,0.1,0.2,0.15,0,21,39.51051727,5719,45995,284.725
311,1,300,0.01,0.1,0.2,0.15,0,24,47.5595683,2543,21589,133.486
311,1,300,0.01,0.1,0.2,0.15,0,23,45.60157381,3271,27845,168.191
312,1,300,0.01,0.1,0.3,0.05,0,23,45.90583441,1899,21031,120.144
312,1,300,0.01,0.1,0.3,0.05,0,24,45.49789272,2772,26547,159.744
312,1,300,0.01,0.1,0.3,0.05,0,24,47.87770523,1768,20624,120.712
312,1,300,0.01,0.1,0.3,0.05,0,24,44.50482427,3645,25462,141.281
313,1,300,0.01,0.1,0.3,0.1,0,25,48.10219095,2599,24800,144.052
313,1,300,0.01,0.1,0.3,0.1,0,26,49.18572465,2972,28340,167.072
313,1,300,0.01,0.1,0.3,0.1,0,22,41.016423,3590,30721,182.747
313,1,300,0.01,0.1,0.3,0.1,0,23,45.6643746,6305,47955,282.171
314,1,300,0.01,0.1,0.3,0.15,0,24,46.72943013,5864,44617,275.36
314,1,300,0.01,0.1,0.3,0.15,0,22,43.63829537,9390,72203,441.323
314,1,300,0.01,0.1,0.3,0.15,0,22,43.47612602,7598,58554,351.047
314,1,300,0.01,0.1,0.3,0.15,0,22,43.75897553,6149,47862,288.431
315,1,300,0.01,0.15,0.1,0.05,0,25,47.29060422,2968,26992,156.606
315,1,300,0.01,0.15,0.1,0.05,0,25,48.68455956,3116,29537,167.673
315,1,300,0.01,0.15,0.1,0.05,0,23,44.05903367,5560,53804,312.319
315,1,300,0.01,0.15,0.1,0.05,0,23,43.20080744,1945,20685,121.881
316,1,300,0.01,0.15,0.1,0.1,0,24,46.72982769,5243,46457,267.114
316,1,300,0.01,0.15,0.1,0.1,0,23,44.58924945,2380,20614,128.995
316,1,300,0.01,0.15,0.1,0.1,0,24,45.94676821,5167,42961,253.993
316,1,300,0.01,0.15,0.1,0.1,0,22,43.24617914,10884,87258,518.491
317,1,300,0.01,0.15,0.1,0.15,0,22,40.98006674,2914,23996,149.394
317,1,300,0.01,0.15,0.1,0.15,0,22,41.32220566,2889,24248,150.145
317,1,300,0.01,0.15,0.1,0.15,0,25,48.52863311,3750,29914,184.734
317,1,300,0.01,0.15,0.1,0.15,0,22,41.52497262,5006,39200,245.58
318,1,300,0.01,0.15,0.2,0.05,0,24,44.51917599,1461,17371,105.715
318,1,300,0.01,0.15,0.2,0.05,0,25,48.73093208,1892,22091,121.08
318,1,300,0.01,0.15,0.2,0.05,0,23,44.90245896,3937,35670,210.524
318,1,300,0.01,0.15,0.2,0.05,0,25,48.28726818,2148,23414,134.32
319,1,300,0.01,0.15,0.2,0.1,0,23,44.42355969,3113,30118,180.66
319,1,300,0.01,0.15,0.2,0.1,0,23,44.58552552,2568,22767,133.953
319,1,300,0.01,0.15,0.2,0.1,0,24,47.46267545,2711,26828,166.505
319,1,300,0.01,0.15,0.2,0.1,0,25,48.877648,4145,31660,183.732
320,1,300,0.01,0.15,0.2,0.15,0,22,43.43918618,4413,34011,211.192
320,1,300,0.01,0.15,0.2,0.15,0,23,44.32686311,6304,49952,311.501
320,1,300,0.01,0.15,0.2,0.15,0,22,42.13907889,8792,68745,413.062
320,1,300,0.01,0.15,0.2,0.15,0,22,41.35201957,4147,33699,209.239
321,1,300,0.01,0.15,0.3,0.05,0,24,46.89631818,2311,21076,125.889
321,1,300,0.01,0.15,0.3,0.05,0,24,44.97062435,3397,24066,140.263
321,1,300,0.01,0.15,0.3,0.05,0,24,46.23552145,2717,27691,168.424
321,1,300,0.01,0.15,0.3,0.05,0,24,47.87648563,1570,18817,108.12
322,1,300,0.01,0.15,0.3,0.1,0,22,42.11152968,3376,28640,173.315
322,1,300,0.01,0.15,0.3,0.1,0,23,43.37318506,3344,28657,168.641
322,1,300,0.01,0.15,0.3,0.1,0,23,43.8941101,5070,40588,246.365
322,1,300,0.01,0.15,0.3,0.1,0,23,43.12805984,3479,32551,197.771
323,1,300,0.01,0.15,0.3,0.15,0,22,43.47334894,4217,34339,208.505
323,1,300,0.01,0.15,0.3,0.15,0,22,43.44089189,6847,54219,333.653
323,1,300,0.01,0.15,0.3,0.15,0,25,49.84441109,4555,33875,202.846
323,1,300,0.01,0.15,0.3,0.15,0,24,47.0557959,9391,67465,409.106
324,1,325,0.01,0.05,0.1,0.05,0,22,41.16576034,4192,39795,215.633
324,1,325,0.01,0.05,0.1,0.05,0,24,44.77131213,4881,44675,241.941
324,1,325,0.01,0.05,0.1,0.05,0,23,45.37037517,2616,26151,139.095
324,1,325,0.01,0.05,0.1,0.05,0,25,49.85172725,1927,20599,110.525
325,1,325,0.01,0.05,0.1,0.1,0,24,44.54286171,2765,27381,156.889
325,1,325,0.01,0.05,0.1,0.1,0,24,45.45940523,4515,38352,207.937
325,1,325,0.01,0.05,0.1,0.1,0,24,45.40790213,5513,47206,253.275
325,1,325,0.01,0.05,0.1,0.1,0,22,41.11631325,5046,43051,245.53
326,1,325,0.01,0.05,0.1,0.15,0,23,45.48046387,3850,30918,179.275
